dataset_id,label,src_id,source_file,source_row
1201,1,44ab572de00d0fa5,dataset/phishing/Nazario_5.csv,1579
1202,0,brawner-s/deleted_items/206.,dataset/legitimo/emails.csv,
1203,1,2f5e6ed09ddce218,dataset/phishing/phishing.csv,248
1204,1,7437cbb51076a849,dataset/phishing/phishing.csv,159
1205,0,dasovich-j/all_documents/2222.,dataset/legitimo/emails.csv,
1206,1,a8c27e6d15291795,dataset/phishing/phishing.csv,420
1207,0,taylor-m/all_documents/8136.,dataset/legitimo/emails.csv,
1208,0,hayslett-r/sent_items/445.,dataset/legitimo/emails.csv,
1209,0,smith-m/inbox/193.,dataset/legitimo/emails.csv,
1210,0,shankman-j/deleted_items/863.,dataset/legitimo/emails.csv,
1211,0,farmer-d/all_documents/2470.,dataset/legitimo/emails.csv,
1212,0,shackleton-s/all_documents/10444.,dataset/legitimo/emails.csv,
1213,1,076c672366d33cdb,dataset/phishing/phishing.csv,9
1214,1,190fb45b588ecb38,dataset/phishing/phishing_2024.csv,20
1215,1,4aa4501060a1a01e,dataset/phishing/phishing_2024.csv,315
1216,1,794150524cb005c2,dataset/phishing/phishing.csv,289
1217,1,dbe0684f02afe7e7,dataset/phishing/Nazario_5.csv,1858
1218,1,909797f917dfbec0,dataset/phishing/phishing.csv,437
1219,1,246be0118a97f774,dataset/phishing/Nazario_5.csv,1750
1220,1,f418f0986a90d767,dataset/phishing/Nazario_5.csv,2493
1221,0,hain-m/all_documents/960.,dataset/legitimo/emails.csv,
1222,0,scott-s/_sent_mail/471.,dataset/legitimo/emails.csv,
1223,1,11f6fd693892ee02,dataset/phishing/phishing_2024.csv,31
1224,0,hayslett-r/deleted_items/242.,dataset/legitimo/emails.csv,
1225,0,mann-k/_sent_mail/164.,dataset/legitimo/emails.csv,
1226,0,kean-s/all_documents/5957.,dataset/legitimo/emails.csv,
1227,1,aaf5bce667a7e4b3,dataset/phishing/Nazario_5.csv,2005
1228,1,a5779e3c782f5d4f,dataset/phishing/phishing_2024.csv,75
1229,1,28987236d5317256,dataset/phishing/phishing_2024.csv,351
1230,0,dasovich-j/all_documents/2930.,dataset/legitimo/emails.csv,
1231,1,829a8a682055700c,dataset/phishing/Nazario_5.csv,2659
1232,1,0eb2146a9f7f8b47,dataset/phishing/phishing_2024.csv,341
1233,1,2c831b7c1db5691a,dataset/phishing/phishing_2024.csv,125
1234,0,taylor-m/inbox/251.,dataset/legitimo/emails.csv,
1235,1,02cec0d995d021c3,dataset/phishing/phishing_2024.csv,303
1236,0,campbell-l/sent_items/96.,dataset/legitimo/emails.csv,
1237,0,scott-s/_sent_mail/462.,dataset/legitimo/emails.csv,
1238,0,jones-t/all_documents/2773.,dataset/legitimo/emails.csv,
1239,0,ermis-f/all_documents/194.,dataset/legitimo/emails.csv,
1240,1,6c0bd8eb019703e4,dataset/phishing/phishing.csv,419
1241,1,72b062129396c549,dataset/phishing/phishing_2024.csv,265
1242,0,mann-k/_sent_mail/2436.,dataset/legitimo/emails.csv,
1243,1,8eae1989963222d2,dataset/phishing/phishing.csv,402
1244,1,4f9c0903cf29319e,dataset/phishing/Nazario_5.csv,2411
1245,1,63dd48fa35557325,dataset/phishing/phishing_2024.csv,399
1246,1,afe4ee5f18f64b99,dataset/phishing/phishing_2024.csv,345
1247,0,shackleton-s/all_documents/565.,dataset/legitimo/emails.csv,
1248,1,c8636dae554d5c0d,dataset/phishing/Nazario_5.csv,2560
1249,0,nemec-g/all_documents/6194.,dataset/legitimo/emails.csv,
1250,0,kaminski-v/_sent_mail/1857.,dataset/legitimo/emails.csv,
1251,0,mann-k/_sent_mail/923.,dataset/legitimo/emails.csv,
1252,0,kaminski-v/_sent_mail/2426.,dataset/legitimo/emails.csv,
1253,0,campbell-l/all_documents/1517.,dataset/legitimo/emails.csv,
1254,0,pereira-s/inbox/49.,dataset/legitimo/emails.csv,
1255,0,rodrique-r/_sent_mail/151.,dataset/legitimo/emails.csv,
1256,0,giron-d/all_documents/45.,dataset/legitimo/emails.csv,
1257,0,farmer-d/all_documents/3056.,dataset/legitimo/emails.csv,
1258,1,54e51af2a162bbcb,dataset/phishing/Nazario_5.csv,2417
1259,1,5e3ffd804f96209a,dataset/phishing/phishing.csv,84
1260,0,dasovich-j/all_documents/41.,dataset/legitimo/emails.csv,
1261,1,5f80fc1ae059d824,dataset/phishing/Nazario_5.csv,2211
1262,0,mann-k/_sent_mail/840.,dataset/legitimo/emails.csv,
1263,1,c2c3cb3219abcf69,dataset/phishing/phishing_2024.csv,269
1264,0,campbell-l/all_documents/1546.,dataset/legitimo/emails.csv,
1265,1,a58560155956f7c6,dataset/phishing/phishing.csv,61
1266,1,6f89d38c5d4e35c9,dataset/phishing/phishing.csv,147
1267,0,dasovich-j/all_documents/4618.,dataset/legitimo/emails.csv,
1268,1,2bb2994cfd4eb822,dataset/phishing/Nazario_5.csv,1857
1269,0,shackleton-s/inbox/1064.,dataset/legitimo/emails.csv,
1270,1,4cf25732197bad78,dataset/phishing/Nazario_5.csv,1970
1271,0,dasovich-j/all_documents/2485.,dataset/legitimo/emails.csv,
1272,1,7bda76af30646dab,dataset/phishing/phishing_2024.csv,78
1273,0,heard-m/inbox/master_netting/171.,dataset/legitimo/emails.csv,
1274,1,6d748346ade2be04,dataset/phishing/phishing.csv,391
1275,1,f88770ca024a2a3b,dataset/phishing/phishing.csv,434
1276,0,kaminski-v/sent_items/2299.,dataset/legitimo/emails.csv,
1277,1,21daf7afb65e0ba0,dataset/phishing/Nazario_5.csv,2476
1278,1,4a46a86d223ab613,dataset/phishing/Nazario_5.csv,1562
1279,0,mann-k/_sent_mail/2486.,dataset/legitimo/emails.csv,
1280,1,cb89bf913ea309b9,dataset/phishing/phishing_2024.csv,46
1281,0,ermis-f/inbox/150.,dataset/legitimo/emails.csv,
1282,0,shackleton-s/all_documents/11513.,dataset/legitimo/emails.csv,
1283,0,kitchen-l/_americas/portland/26.,dataset/legitimo/emails.csv,
1284,1,1a851caccbfa6627,dataset/phishing/phishing_2024.csv,249
1285,1,d0d5b7984f233389,dataset/phishing/phishing.csv,189
1286,0,bailey-s/deleted_items/67.,dataset/legitimo/emails.csv,
1287,1,00fde7ccc0534f61,dataset/phishing/phishing.csv,40
1288,1,7902bd94dc7c5df5,dataset/phishing/phishing_2024.csv,320
1289,1,1d057e5f0a40e03c,dataset/phishing/phishing.csv,95
1290,0,shankman-j/deleted_items/56.,dataset/legitimo/emails.csv,
1291,0,taylor-m/all_documents/8462.,dataset/legitimo/emails.csv,
1292,1,d209d36510809bef,dataset/phishing/Nazario_5.csv,2602
1293,0,kaminski-v/all_documents/5659.,dataset/legitimo/emails.csv,
1294,0,jones-t/all_documents/742.,dataset/legitimo/emails.csv,
1295,0,kaminski-v/_sent_mail/2064.,dataset/legitimo/emails.csv,
1296,0,rogers-b/_sent_mail/17.,dataset/legitimo/emails.csv,
1297,0,mann-k/_sent_mail/1683.,dataset/legitimo/emails.csv,
1298,0,farmer-d/all_documents/1824.,dataset/legitimo/emails.csv,
1299,1,b69b1a004d7fbe02,dataset/phishing/phishing_2024.csv,73
1300,1,3545c1de256b416e,dataset/phishing/phishing.csv,381
1301,0,hain-m/all_documents/835.,dataset/legitimo/emails.csv,
1302,1,4e3cd1bd03c02cb6,dataset/phishing/phishing.csv,29
1303,0,tholt-j/_sent_mail/35.,dataset/legitimo/emails.csv,
1304,0,campbell-l/all_documents/408.,dataset/legitimo/emails.csv,
1305,0,mckay-b/_sent_mail/2.,dataset/legitimo/emails.csv,
1306,1,a7c78ffac9e90c47,dataset/phishing/Nazario_5.csv,1581
1307,1,f79ff536a291c53d,dataset/phishing/phishing.csv,186
1308,0,stclair-c/all_documents/2477.,dataset/legitimo/emails.csv,
1309,0,white-s/meetings/509.,dataset/legitimo/emails.csv,
1310,0,taylor-m/all_documents/303.,dataset/legitimo/emails.csv,
1311,0,whalley-l/all_documents/564.,dataset/legitimo/emails.csv,
1312,1,c7e66473e3660a75,dataset/phishing/Nazario_5.csv,2848
1313,1,a9b50f2e131d8454,dataset/phishing/phishing_2024.csv,64
1314,1,3faaabf0bd0a319b,dataset/phishing/Nazario_5.csv,2950
1315,0,fossum-d/all_documents/1056.,dataset/legitimo/emails.csv,
1316,0,dorland-c/all_documents/289.,dataset/legitimo/emails.csv,
1317,1,da25ac938d44a965,dataset/phishing/phishing_2024.csv,176
1318,1,c3ddd003cd5ddf43,dataset/phishing/phishing_2024.csv,362
1319,1,e5b5e166257a4421,dataset/phishing/phishing_2024.csv,254
1320,1,df8b9e756de16f7f,dataset/phishing/phishing.csv,259
1321,1,5bcc8a4f65e7e6a6,dataset/phishing/phishing_2024.csv,342
1322,0,bass-e/inbox/76.,dataset/legitimo/emails.csv,
1323,0,horton-s/all_documents/117.,dataset/legitimo/emails.csv,
1324,0,lay-k/all_documents/873.,dataset/legitimo/emails.csv,
1325,0,kean-s/all_documents/5375.,dataset/legitimo/emails.csv,
1326,0,mcconnell-m/_sent_mail/206.,dataset/legitimo/emails.csv,
1327,0,beck-s/deleted_items/144.,dataset/legitimo/emails.csv,
1328,1,d5c3d8c35b667981,dataset/phishing/Nazario_5.csv,2457
1329,0,beck-s/all_documents/2359.,dataset/legitimo/emails.csv,
1330,0,kean-s/all_documents/5105.,dataset/legitimo/emails.csv,
1331,1,a82cb5a565545c38,dataset/phishing/phishing.csv,114
1332,0,perlingiere-d/all_documents/205.,dataset/legitimo/emails.csv,
1333,1,3f191434f53502c0,dataset/phishing/phishing_2024.csv,154
1334,0,salisbury-h/inbox/849.,dataset/legitimo/emails.csv,
1335,0,taylor-m/all_documents/215.,dataset/legitimo/emails.csv,
1336,1,7ad0572b3c46f241,dataset/phishing/Nazario_5.csv,3030
1337,1,91db4d15fd382f39,dataset/phishing/Nazario_5.csv,2941
1338,0,taylor-m/deleted_items/511.,dataset/legitimo/emails.csv,
1339,0,presto-k/deleted_items/494.,dataset/legitimo/emails.csv,
1340,0,mann-k/_sent_mail/2552.,dataset/legitimo/emails.csv,
1341,0,farmer-d/all_documents/1280.,dataset/legitimo/emails.csv,
1342,1,6d11df89ccfe14b4,dataset/phishing/Nazario_5.csv,2354
1343,0,horton-s/_sent_mail/179.,dataset/legitimo/emails.csv,
1344,1,c16546c23fa46e04,dataset/phishing/Nazario_5.csv,1628
1345,1,9dc2c1ffb6f8e937,dataset/phishing/phishing_2024.csv,344
1346,1,e48a3b59cf5b2e3e,dataset/phishing/phishing_2024.csv,325
1347,1,38dbae11104c1307,dataset/phishing/phishing_2024.csv,25
1348,1,4c0340bb25e33a1f,dataset/phishing/phishing.csv,300
1349,1,ed0aa891dd22ea3f,dataset/phishing/phishing.csv,80
1350,0,blair-l/meetings/265.,dataset/legitimo/emails.csv,
1351,1,44344132ba48ecf1,dataset/phishing/phishing_2024.csv,13
1352,1,0e0bcbb9228e9510,dataset/phishing/phishing.csv,443
1353,1,ab40a2d629ee9858,dataset/phishing/phishing.csv,194
1354,0,germany-c/_sent_mail/1198.,dataset/legitimo/emails.csv,
1355,0,lenhart-m/all_documents/786.,dataset/legitimo/emails.csv,
1356,0,nemec-g/inbox/146.,dataset/legitimo/emails.csv,
1357,0,nemec-g/all_documents/5632.,dataset/legitimo/emails.csv,
1358,1,f24c8c6e018935d3,dataset/phishing/phishing_2024.csv,184
1359,1,c673c1f61e9f3788,dataset/phishing/phishing.csv,65
1360,0,lokay-m/corporate/640.,dataset/legitimo/emails.csv,
1361,1,98ec11e0a2fee3b3,dataset/phishing/Nazario_5.csv,2225
1362,0,sager-e/inbox/352.,dataset/legitimo/emails.csv,
1363,0,reitmeyer-j/deleted_items/107.,dataset/legitimo/emails.csv,
1364,1,74770f08c7de975b,dataset/phishing/phishing.csv,319
1365,1,8c7df082d69eb1a8,dataset/phishing/phishing.csv,38
1366,0,lokay-m/all_documents/12.,dataset/legitimo/emails.csv,
1367,1,d50fa4ba27aec514,dataset/phishing/phishing_2024.csv,260
1368,0,shackleton-s/all_documents/3496.,dataset/legitimo/emails.csv,
1369,0,perlingiere-d/all_documents/2493.,dataset/legitimo/emails.csv,
1370,1,aa618df8e00c8afa,dataset/phishing/Nazario_5.csv,2699
1371,0,campbell-l/_sent_mail/133.,dataset/legitimo/emails.csv,
1372,1,ead0a36e716caef5,dataset/phishing/phishing_2024.csv,350
1373,1,144c564fe0517426,dataset/phishing/phishing.csv,212
1374,1,78fabe6b9d30b81c,dataset/phishing/Nazario_5.csv,2180
1375,1,0c35e4d6236fcf9b,dataset/phishing/phishing_2024.csv,27
1376,1,0c0d9ba1f63d73be,dataset/phishing/phishing_2024.csv,273
1377,1,4cc897f29be8b99e,dataset/phishing/phishing_2024.csv,376
1378,0,campbell-l/all_documents/223.,dataset/legitimo/emails.csv,
1379,0,shackleton-s/sent_items/721.,dataset/legitimo/emails.csv,
1380,1,91c5a76b20b937e5,dataset/phishing/phishing_2024.csv,337
1381,1,21810adb0d06faf7,dataset/phishing/phishing.csv,461
1382,0,nemec-g/all_documents/5473.,dataset/legitimo/emails.csv,
1383,1,7b425c329065122a,dataset/phishing/Nazario_5.csv,2014
1384,0,kean-s/aadepartment/24.,dataset/legitimo/emails.csv,
1385,1,a0134199c5f850c1,dataset/phishing/phishing_2024.csv,207
1386,1,8c4fb9f0c997b7ce,dataset/phishing/phishing.csv,123
1387,1,dedc1983168e46f8,dataset/phishing/phishing.csv,466
1388,0,taylor-m/all_documents/950.,dataset/legitimo/emails.csv,
1389,1,603eb3d4263e183f,dataset/phishing/Nazario_5.csv,2938
1390,1,c8e703b90070766f,dataset/phishing/phishing_2024.csv,194
1391,0,kitchen-l/sent_items/773.,dataset/legitimo/emails.csv,
1392,1,77b0acd8f45fff72,dataset/phishing/phishing.csv,94
1393,1,70766014a7da7c4a,dataset/phishing/Nazario_5.csv,2192
1394,0,guzman-m/_sent_mail/82.,dataset/legitimo/emails.csv,
1395,0,jones-t/all_documents/9461.,dataset/legitimo/emails.csv,
1396,1,fcd7ac75492dc0b4,dataset/phishing/phishing_2024.csv,367
1397,1,06f13c797f36627f,dataset/phishing/phishing_2024.csv,71
1398,0,lavorato-j/inbox/340.,dataset/legitimo/emails.csv,
1399,0,stepenovitch-j/inbox/113.,dataset/legitimo/emails.csv,
1400,1,4324105a4aa73610,dataset/phishing/phishing.csv,11
1401,1,84092348865897ed,dataset/phishing/phishing.csv,444
1402,1,427fcab2ea854214,dataset/phishing/phishing.csv,325
1403,0,beck-s/all_documents/1962.,dataset/legitimo/emails.csv,
1404,0,guzman-m/_sent_mail/195.,dataset/legitimo/emails.csv,
1405,0,shapiro-r/deleted_items/738.,dataset/legitimo/emails.csv,
1406,1,9931b4e16c2cfa8c,dataset/phishing/phishing_2024.csv,294
1407,0,arnold-j/_sent_mail/547.,dataset/legitimo/emails.csv,
1408,0,campbell-l/all_documents/1541.,dataset/legitimo/emails.csv,
1409,1,bd90b270313b063d,dataset/phishing/phishing_2024.csv,290
1410,1,50315841001b108c,dataset/phishing/Nazario_5.csv,2153
1411,1,bd9984a8fc1224f7,dataset/phishing/phishing.csv,174
1412,1,4d9fbe56188edc66,dataset/phishing/Nazario_5.csv,1530
1413,0,guzman-m/_sent_mail/29.,dataset/legitimo/emails.csv,
1414,1,638c5dd084eab18b,dataset/phishing/phishing.csv,292
1415,1,286eaa8fca2e002e,dataset/phishing/phishing.csv,378
1416,0,delainey-d/_sent_mail/145.,dataset/legitimo/emails.csv,
1417,0,mann-k/_sent_mail/2990.,dataset/legitimo/emails.csv,
1418,1,2c32e36d399e0188,dataset/phishing/phishing_2024.csv,91
1419,0,kaminski-v/inbox/705.,dataset/legitimo/emails.csv,
1420,0,kaminski-v/all_documents/2516.,dataset/legitimo/emails.csv,
1421,1,4447708bafc5edb1,dataset/phishing/phishing_2024.csv,384
1422,0,farmer-d/all_documents/4544.,dataset/legitimo/emails.csv,
1423,1,d1e3af4e5d6472f0,dataset/phishing/phishing_2024.csv,377
1424,0,perlingiere-d/all_documents/261.,dataset/legitimo/emails.csv,
1425,0,blair-l/deleted_items/276.,dataset/legitimo/emails.csv,
1426,0,zufferli-j/sent_items/212.,dataset/legitimo/emails.csv,
1427,0,kaminski-v/_sent_mail/1051.,dataset/legitimo/emails.csv,
1428,1,cae24a4fc4778119,dataset/phishing/phishing_2024.csv,104
1429,1,981794a1ccc305de,dataset/phishing/phishing.csv,23
1430,1,c5cebb80ad2ef6cc,dataset/phishing/phishing.csv,401
1431,0,jones-t/all_documents/9711.,dataset/legitimo/emails.csv,
1432,0,keiser-k/inbox/322.,dataset/legitimo/emails.csv,
1433,0,germany-c/_sent_mail/621.,dataset/legitimo/emails.csv,
1434,1,07e3c1aba8b78372,dataset/phishing/phishing.csv,383
1435,1,3b15b8fac6ac08ca,dataset/phishing/phishing_2024.csv,0
1436,1,aab7c0f163172048,dataset/phishing/phishing_2024.csv,44
1437,1,2e2c190a22442f57,dataset/phishing/phishing.csv,240
1438,1,f77b8a0cf3f1c9bd,dataset/phishing/Nazario_5.csv,2872
1439,0,farmer-d/_sent_mail/762.,dataset/legitimo/emails.csv,
1440,0,rogers-b/_sent_mail/848.,dataset/legitimo/emails.csv,
1441,0,hain-m/all_documents/1273.,dataset/legitimo/emails.csv,
1442,0,mann-k/_sent_mail/401.,dataset/legitimo/emails.csv,
1443,1,ca8ecea86cd30e92,dataset/phishing/phishing.csv,98
1444,0,nemec-g/all_documents/4648.,dataset/legitimo/emails.csv,
1445,0,stclair-c/all_documents/2881.,dataset/legitimo/emails.csv,
1446,0,jones-t/all_documents/2547.,dataset/legitimo/emails.csv,
1447,0,sanders-r/all_documents/2040.,dataset/legitimo/emails.csv,
1448,0,baughman-d/deleted_items/394.,dataset/legitimo/emails.csv,
1449,1,2c792a205b431e8e,dataset/phishing/phishing_2024.csv,302
1450,0,mann-k/_sent_mail/3644.,dataset/legitimo/emails.csv,
1451,1,2e51e4e7c4ac03cd,dataset/phishing/Nazario_5.csv,2246
1452,1,11e69976047a43c7,dataset/phishing/phishing.csv,168
1453,0,kaminski-v/sent_items/873.,dataset/legitimo/emails.csv,
1454,0,kaminski-v/deleted_items/2260.,dataset/legitimo/emails.csv,
1455,0,symes-k/_sent_mail/1257.,dataset/legitimo/emails.csv,
1456,1,a75914c12eeafeeb,dataset/phishing/Nazario_5.csv,2036
1457,1,d68a83ac24ca71a4,dataset/phishing/phishing_2024.csv,167
1458,1,0fbd0fd840642d05,dataset/phishing/phishing_2024.csv,309
1459,0,bass-e/all_documents/457.,dataset/legitimo/emails.csv,
1460,0,kean-s/all_documents/383.,dataset/legitimo/emails.csv,
1461,0,smith-m/_sent_mail/17.,dataset/legitimo/emails.csv,
1462,0,farmer-d/all_documents/3074.,dataset/legitimo/emails.csv,
1463,1,86d188394f0ab89f,dataset/phishing/phishing_2024.csv,60
1464,1,2cee8185395d0d6d,dataset/phishing/phishing_2024.csv,145
1465,0,mckay-b/_sent_mail/7.,dataset/legitimo/emails.csv,
1466,0,arnold-j/deleted_items/484.,dataset/legitimo/emails.csv,
1467,1,70c042f2f79e5d58,dataset/phishing/Nazario_5.csv,2479
1468,1,f068df70a636bcf6,dataset/phishing/phishing_2024.csv,87
1469,1,4c26bc7dc9ba5d1a,dataset/phishing/phishing_2024.csv,229
1470,0,farmer-d/all_documents/2068.,dataset/legitimo/emails.csv,
1471,0,kaminski-v/sent_items/217.,dataset/legitimo/emails.csv,
1472,0,lokay-m/tw_commercial_group/1265.,dataset/legitimo/emails.csv,
1473,0,shackleton-s/all_documents/2993.,dataset/legitimo/emails.csv,
1474,1,91923edfaca7d90c,dataset/phishing/Nazario_5.csv,2606
1475,1,7266635e0b6c8bef,dataset/phishing/phishing.csv,126
1476,1,16f1a7d6ec638c19,dataset/phishing/phishing_2024.csv,352
1477,0,wolfe-j/all_documents/97.,dataset/legitimo/emails.csv,
1478,0,nemec-g/all_documents/735.,dataset/legitimo/emails.csv,
1479,1,9d1cf0f2742c40c5,dataset/phishing/Nazario_5.csv,3043
1480,1,82ccf1ec4262cd88,dataset/phishing/phishing.csv,129
1481,1,04d619634a57d94b,dataset/phishing/phishing_2024.csv,253
1482,0,dasovich-j/all_documents/2827.,dataset/legitimo/emails.csv,
1483,1,62d1038e50d2661f,dataset/phishing/phishing_2024.csv,231
1484,1,88bd88c449ddef5d,dataset/phishing/phishing.csv,416
1485,1,9456feffb1ee795c,dataset/phishing/phishing.csv,304
1486,1,7bc1c992d6fe9f1f,dataset/phishing/phishing_2024.csv,252
1487,1,280c0d8d899de5e0,dataset/phishing/Nazario_5.csv,2716
1488,1,4e40772ca0330e3b,dataset/phishing/Nazario_5.csv,3042
1489,1,b571c36a5206e752,dataset/phishing/Nazario_5.csv,2485
1490,1,764152480cd6be4d,dataset/phishing/phishing.csv,48
1491,0,heard-m/deleted_items/44.,dataset/legitimo/emails.csv,
1492,0,brawner-s/inbox/20.,dataset/legitimo/emails.csv,
1493,1,410555011accf944,dataset/phishing/Nazario_5.csv,1837
1494,1,1c482c533f364df0,dataset/phishing/Nazario_5.csv,2903
1495,1,40cebb9ef36649d4,dataset/phishing/phishing_2024.csv,389
1496,0,presto-k/deleted_items/540.,dataset/legitimo/emails.csv,
1497,0,kaminski-v/all_documents/4354.,dataset/legitimo/emails.csv,
1498,1,57fd48ba0be112a2,dataset/phishing/phishing.csv,4
1499,0,sanders-r/all_documents/1699.,dataset/legitimo/emails.csv,
1500,0,bass-e/all_documents/395.,dataset/legitimo/emails.csv,
1501,1,94bb2b31877142cf,dataset/phishing/phishing.csv,299
1502,0,kaminski-v/_sent_mail/1454.,dataset/legitimo/emails.csv,
1503,0,shankman-j/all_documents/902.,dataset/legitimo/emails.csv,
1504,1,08757f78a441be12,dataset/phishing/phishing_2024.csv,12
1505,0,neal-s/_sent_mail/417.,dataset/legitimo/emails.csv,
1506,0,skilling-j/all_documents/1500.,dataset/legitimo/emails.csv,
1507,1,3a5fa04619072eef,dataset/phishing/Nazario_5.csv,1725
1508,0,jones-t/all_documents/2479.,dataset/legitimo/emails.csv,
1509,1,9c890ddd147fe714,dataset/phishing/phishing.csv,345
1510,0,cash-m/deleted_items/314.,dataset/legitimo/emails.csv,
1511,0,kaminski-v/_sent_mail/3994.,dataset/legitimo/emails.csv,
1512,1,29bd381ac03bb58f,dataset/phishing/phishing.csv,354
1513,1,f26a203e36e1e0c9,dataset/phishing/phishing.csv,163
1514,0,kaminski-v/all_documents/2757.,dataset/legitimo/emails.csv,
1515,0,jones-t/all_documents/10672.,dataset/legitimo/emails.csv,
1516,1,e4d27bf28b64af47,dataset/phishing/phishing_2024.csv,161
1517,1,d9450a45977cdd83,dataset/phishing/phishing.csv,53
1518,0,tycholiz-b/sent_items/248.,dataset/legitimo/emails.csv,
1519,1,42ac95004504ccf5,dataset/phishing/phishing_2024.csv,335
1520,1,f5688c49e606b882,dataset/phishing/Nazario_5.csv,2801
1521,0,salisbury-h/inbox/335.,dataset/legitimo/emails.csv,
1522,0,symes-k/all_documents/587.,dataset/legitimo/emails.csv,
1523,0,jones-t/all_documents/1928.,dataset/legitimo/emails.csv,
1524,1,238844559a535b79,dataset/phishing/phishing_2024.csv,41
1525,1,69e1eab03c575ab6,dataset/phishing/Nazario_5.csv,2092
1526,1,3cefb2857ce5e442,dataset/phishing/phishing_2024.csv,250
1527,1,83bd399821d056f6,dataset/phishing/phishing.csv,447
1528,1,0e16ffb55ff7dbe0,dataset/phishing/phishing_2024.csv,86
1529,1,98bcccfcf4269a55,dataset/phishing/phishing.csv,361
1530,1,ee194ddf5f1289f8,dataset/phishing/phishing.csv,20
1531,1,fbc48c16252cdd11,dataset/phishing/phishing_2024.csv,285
1532,1,30aa340b8035d0e8,dataset/phishing/phishing.csv,37
1533,1,2a43b74fcb59632c,dataset/phishing/Nazario_5.csv,1932
1534,0,gay-r/_sent_mail/13.,dataset/legitimo/emails.csv,
1535,1,2c6103cb5da2d122,dataset/phishing/Nazario_5.csv,1673
1536,0,mann-k/_sent_mail/1090.,dataset/legitimo/emails.csv,
1537,1,5a5f9bef5952507d,dataset/phishing/phishing.csv,456
1538,1,43a596fd9d663f51,dataset/phishing/Nazario_5.csv,1646
1539,1,9a254b54bb566c8f,dataset/phishing/phishing_2024.csv,122
1540,1,604a7563150da3fa,dataset/phishing/phishing_2024.csv,374
1541,0,nemec-g/all_documents/5917.,dataset/legitimo/emails.csv,
1542,0,keavey-p/all_documents/19.,dataset/legitimo/emails.csv,
1543,0,kaminski-v/all_documents/488.,dataset/legitimo/emails.csv,
1544,1,ddc0075b96d49dd4,dataset/phishing/phishing.csv,273
1545,0,allen-p/_sent_mail/318.,dataset/legitimo/emails.csv,
1546,0,shackleton-s/all_documents/532.,dataset/legitimo/emails.csv,
1547,1,a5e3d83278822795,dataset/phishing/phishing_2024.csv,400
1548,0,griffith-j/deleted_items/249.,dataset/legitimo/emails.csv,
1549,1,d060887bf6ef1b0f,dataset/phishing/phishing_2024.csv,62
1550,1,79333e1cc7c52e8e,dataset/phishing/phishing.csv,169
1551,1,7c45b841e5b1e15e,dataset/phishing/Nazario_5.csv,1690
1552,1,06b1222126fda441,dataset/phishing/Nazario_5.csv,2355
1553,0,mcconnell-m/_sent_mail/644.,dataset/legitimo/emails.csv,
1554,1,57652c52a0d4830d,dataset/phishing/phishing_2024.csv,219
1555,1,8eca9af104808e04,dataset/phishing/phishing_2024.csv,286
1556,0,steffes-j/sent_items/126.,dataset/legitimo/emails.csv,
1557,1,88195f2a1421f3b9,dataset/phishing/phishing_2024.csv,155
1558,0,symes-k/all_documents/3220.,dataset/legitimo/emails.csv,
1559,1,11146bf06a302226,dataset/phishing/phishing.csv,18
1560,1,2ef80deedf4b9ca9,dataset/phishing/phishing.csv,141
1561,0,kaminski-v/_sent_mail/2212.,dataset/legitimo/emails.csv,
1562,0,lay-k/all_documents/739.,dataset/legitimo/emails.csv,
1563,0,kean-s/all_documents/1229.,dataset/legitimo/emails.csv,
1564,1,611ec234c1f58e35,dataset/phishing/Nazario_5.csv,1830
1565,1,417fb3a10f161325,dataset/phishing/Nazario_5.csv,1544
1566,0,heard-m/sent_items/238.,dataset/legitimo/emails.csv,
1567,1,f492d5fa0b208443,dataset/phishing/phishing.csv,211
1568,0,symes-k/_sent_mail/112.,dataset/legitimo/emails.csv,
1569,1,d32f93a431696d34,dataset/phishing/Nazario_5.csv,1927
1570,0,davis-d/2_trash/candis/13.,dataset/legitimo/emails.csv,
1571,0,mann-k/_sent_mail/4052.,dataset/legitimo/emails.csv,
1572,1,ca4f0e4d688d0dd4,dataset/phishing/phishing_2024.csv,196
1573,1,39d245442e24d484,dataset/phishing/phishing.csv,198
1574,1,4d0f7e54f23c1a21,dataset/phishing/phishing.csv,342
1575,1,59ba91b630133be9,dataset/phishing/phishing_2024.csv,69
1576,0,mann-k/_sent_mail/54.,dataset/legitimo/emails.csv,
1577,0,hernandez-j/inbox/36.,dataset/legitimo/emails.csv,
1578,0,steffes-j/deleted_items/318.,dataset/legitimo/emails.csv,
1579,0,dasovich-j/all_documents/3385.,dataset/legitimo/emails.csv,
1580,1,718f9cc1783f1ed1,dataset/phishing/phishing_2024.csv,98
1581,0,hernandez-j/all_documents/330.,dataset/legitimo/emails.csv,
1582,0,beck-s/_sent_mail/485.,dataset/legitimo/emails.csv,
1583,1,f0bd527783a07286,dataset/phishing/phishing_2024.csv,47
1584,1,d43f30c084a3befd,dataset/phishing/phishing.csv,172
1585,0,beck-s/_sent_mail/493.,dataset/legitimo/emails.csv,
1586,0,blair-l/deleted_items/653.,dataset/legitimo/emails.csv,
1587,1,f3c24571f89a53c1,dataset/phishing/phishing.csv,17
1588,0,farmer-d/all_documents/3759.,dataset/legitimo/emails.csv,
1589,0,dasovich-j/all_documents/9768.,dataset/legitimo/emails.csv,
